from,to,degree,source,target
Economics,Predictive Analytics,1,30,65
Economics,Knowledge Discovery In Databases,1,30,50
Economics,Mathematics,1,30,56
Economics,Statistics,1,30,81
Economics,Information Science,1,30,45
Economics,Computer Science,1,30,13
Economics,Signal Processing,1,30,72
Economics,Probability Models,1,30,66
Economics,Machine Learning,1,30,53
Economics,Statistical Learning Theory,1,30,79
Economics,Data Mining,1,30,19
Economics,Database,1,30,23
Economics,Data Engineering,1,30,18
Economics,Pattern Recognition And Learning,1,30,61
Economics,Data Visualization,1,30,21
Economics,Predictive Analytics,1,30,65
Economics,Uncertainty Modeling,1,30,83
Economics,Data Warehousing,1,30,22
Economics,Data Compression,1,30,17
Economics,Computer Programming,1,30,12
Economics,Artificial Intelligence,1,30,2
Economics,High Performance Computing,1,30,38
Economics,Big Data,1,30,4
Economics,Machine Learning,1,30,53
Economics,Machine Translation,1,30,54
Economics,Speech Recognition,1,30,76
Economics,Robotics,1,30,68
Economics,Search Engines,1,30,71
Economics,Digital Economy,1,30,26
Economics,Biological Sciences,1,30,5
Economics,Medical Informatics,1,30,57
Economics,Health Care,1,30,37
Economics,Social Sciences,1,30,74
Economics,Humanities,1,30,40
Economics,Economics,1,30,30
Economics,Business,1,30,7
Economics,Finance,1,30,33
Economics,Data Mining,1,30,19
Economics,Data Analysis,1,30,16
Economics,Harvard Business Review,1,30,36
Economics,The Data Incubator,1,30,82
Economics,Datalogy,1,30,24
Economics,Computer Science,1,30,13
Economics,Peter Naur,1,30,62
Economics,University Of Michigan,1,30,84
Economics,Prasanta Chandra Mahalanobis,1,30,64
Economics,Indian Statistical Institute,1,30,41
Economics,Dj Patil,1,30,28
Economics,Jeff Hammerbacher,1,30,48
Economics,Statistics,1,30,81
Economics,Forbes,1,30,34
Economics,Buzzword,1,30,9
Economics,Business Analytics,1,30,8
Economics,American Statistical Association,1,30,0
Economics,Nate Silver,1,30,59
Economics,List Of Statistical Packages,1,30,52
Economics,Digital Object Identifier,1,30,27
Economics,Forbes,1,30,34
Economics,International Standard Book Number,1,30,47
Economics,International Standard Book Number,1,30,47
Economics,Data Science,1,30,20
Economics,Data Science,1,30,20
Economics,Main Page,1,30,55
Economics,Main Page,1,30,55
Humanities,Information Science,1,40,45
Humanities,Statistics,1,40,81
Humanities,Data Visualization,1,40,21
Humanities,Exploratory Data Analysis,1,40,32
Humanities,Information Design,1,40,44
Humanities,Interactive Data Visualization,1,40,46
Humanities,Descriptive Statistics,1,40,25
Humanities,Statistical Inference,1,40,78
Humanities,Statistical Graphics,1,40,77
Humanities,Data Analysis,1,40,16
Humanities,Infographic,1,40,42
Humanities,Edward Tufte,1,40,31
Humanities,Hadley Wickham,1,40,35
Humanities,Drew Conway,1,40,29
Humanities,Line Chart,1,40,51
Humanities,Bar Chart,1,40,3
Humanities,Histogram,1,40,39
Humanities,Scatterplot,1,40,70
Humanities,Boxplot,1,40,6
Humanities,Pareto Chart,1,40,60
Humanities,Pie Chart,1,40,63
Humanities,Area Chart,1,40,1
Humanities,Control Chart,1,40,14
Humanities,Run Chart,1,40,69
Humanities,Cartogram,1,40,10
Humanities,Small Multiple,1,40,73
Humanities,Sparkline,1,40,75
Humanities,Data,1,40,15
Humanities,Information,1,40,43
Humanities,Big Data,1,40,4
Humanities,Database,1,40,23
Humanities,Chartjunk,1,40,11
Humanities,Visual Perception,1,40,85
Humanities,Regression Analysis,1,40,67
Humanities,Statistical Model,1,40,80
Humanities,Misleading Graph,1,40,58
Humanities,Knowledge,1,40,49
Humanities,Data,1,40,15
Humanities,Statistics,1,40,81
Humanities,Data Mining,1,40,19
Humanities,Predictive Analytics,1,40,65
Humanities,Knowledge Discovery In Databases,1,40,50
Humanities,Mathematics,1,40,56
Humanities,Statistics,1,40,81
Humanities,Information Science,1,40,45
Humanities,Computer Science,1,40,13
Humanities,Signal Processing,1,40,72
Humanities,Probability Models,1,40,66
Humanities,Machine Learning,1,40,53
Humanities,Statistical Learning Theory,1,40,79
Humanities,Data Mining,1,40,19
Humanities,Database,1,40,23
Humanities,Data Engineering,1,40,18
Humanities,Pattern Recognition And Learning,1,40,61
Humanities,Data Visualization,1,40,21
Humanities,Predictive Analytics,1,40,65
Humanities,Uncertainty Modeling,1,40,83
Humanities,Data Warehousing,1,40,22
Humanities,Data Compression,1,40,17
Humanities,Computer Programming,1,40,12
Humanities,Artificial Intelligence,1,40,2
Humanities,High Performance Computing,1,40,38
Humanities,Big Data,1,40,4
Humanities,Machine Learning,1,40,53
Humanities,Machine Translation,1,40,54
Humanities,Speech Recognition,1,40,76
Humanities,Robotics,1,40,68
Humanities,Search Engines,1,40,71
Humanities,Digital Economy,1,40,26
Humanities,Biological Sciences,1,40,5
Humanities,Medical Informatics,1,40,57
Humanities,Health Care,1,40,37
Humanities,Social Sciences,1,40,74
Humanities,Humanities,1,40,40
Humanities,Economics,1,40,30
Humanities,Business,1,40,7
Humanities,Finance,1,40,33
Humanities,Data Mining,1,40,19
Humanities,Data Analysis,1,40,16
Humanities,Harvard Business Review,1,40,36
Humanities,The Data Incubator,1,40,82
Humanities,Datalogy,1,40,24
Humanities,Computer Science,1,40,13
Humanities,Peter Naur,1,40,62
Humanities,University Of Michigan,1,40,84
Humanities,Prasanta Chandra Mahalanobis,1,40,64
Humanities,Indian Statistical Institute,1,40,41
Humanities,Dj Patil,1,40,28
Humanities,Jeff Hammerbacher,1,40,48
Humanities,Statistics,1,40,81
Humanities,Forbes,1,40,34
Humanities,Buzzword,1,40,9
Humanities,Business Analytics,1,40,8
Humanities,American Statistical Association,1,40,0
Humanities,Nate Silver,1,40,59
Humanities,List Of Statistical Packages,1,40,52
Humanities,Digital Object Identifier,1,40,27
Humanities,Forbes,1,40,34
Humanities,International Standard Book Number,1,40,47
Humanities,International Standard Book Number,1,40,47
Humanities,Data Science,1,40,20
Humanities,Data Science,1,40,20
Humanities,Main Page,1,40,55
Humanities,Main Page,1,40,55
Social Sciences,Information Science,1,74,45
Social Sciences,Statistics,1,74,81
Social Sciences,Data Visualization,1,74,21
Social Sciences,Exploratory Data Analysis,1,74,32
Social Sciences,Information Design,1,74,44
Social Sciences,Interactive Data Visualization,1,74,46
Social Sciences,Descriptive Statistics,1,74,25
Social Sciences,Statistical Inference,1,74,78
Social Sciences,Statistical Graphics,1,74,77
Social Sciences,Data Analysis,1,74,16
Social Sciences,Infographic,1,74,42
Social Sciences,Edward Tufte,1,74,31
Social Sciences,Hadley Wickham,1,74,35
Social Sciences,Drew Conway,1,74,29
Social Sciences,Line Chart,1,74,51
Social Sciences,Bar Chart,1,74,3
Social Sciences,Histogram,1,74,39
Social Sciences,Scatterplot,1,74,70
Social Sciences,Boxplot,1,74,6
Social Sciences,Pareto Chart,1,74,60
Social Sciences,Pie Chart,1,74,63
Social Sciences,Area Chart,1,74,1
Social Sciences,Control Chart,1,74,14
Social Sciences,Run Chart,1,74,69
Social Sciences,Cartogram,1,74,10
Social Sciences,Small Multiple,1,74,73
Social Sciences,Sparkline,1,74,75
Social Sciences,Data,1,74,15
Social Sciences,Information,1,74,43
Social Sciences,Big Data,1,74,4
Social Sciences,Database,1,74,23
Social Sciences,Chartjunk,1,74,11
Social Sciences,Visual Perception,1,74,85
Social Sciences,Regression Analysis,1,74,67
Social Sciences,Statistical Model,1,74,80
Social Sciences,Misleading Graph,1,74,58
Social Sciences,Knowledge,1,74,49
Social Sciences,Data,1,74,15
Social Sciences,Statistics,1,74,81
Social Sciences,Data Mining,1,74,19
Social Sciences,Predictive Analytics,1,74,65
Social Sciences,Knowledge Discovery In Databases,1,74,50
Social Sciences,Mathematics,1,74,56
Social Sciences,Statistics,1,74,81
Social Sciences,Information Science,1,74,45
Social Sciences,Computer Science,1,74,13
Social Sciences,Signal Processing,1,74,72
Social Sciences,Probability Models,1,74,66
Social Sciences,Machine Learning,1,74,53
Social Sciences,Statistical Learning Theory,1,74,79
Social Sciences,Data Mining,1,74,19
Social Sciences,Database,1,74,23
Social Sciences,Data Engineering,1,74,18
Social Sciences,Pattern Recognition And Learning,1,74,61
Social Sciences,Data Visualization,1,74,21
Social Sciences,Predictive Analytics,1,74,65
Social Sciences,Uncertainty Modeling,1,74,83
Social Sciences,Data Warehousing,1,74,22
Social Sciences,Data Compression,1,74,17
Social Sciences,Computer Programming,1,74,12
Social Sciences,Artificial Intelligence,1,74,2
Social Sciences,High Performance Computing,1,74,38
Social Sciences,Big Data,1,74,4
Social Sciences,Machine Learning,1,74,53
Social Sciences,Machine Translation,1,74,54
Social Sciences,Speech Recognition,1,74,76
Social Sciences,Robotics,1,74,68
Social Sciences,Search Engines,1,74,71
Social Sciences,Digital Economy,1,74,26
Social Sciences,Biological Sciences,1,74,5
Social Sciences,Medical Informatics,1,74,57
Social Sciences,Health Care,1,74,37
Social Sciences,Social Sciences,1,74,74
Social Sciences,Humanities,1,74,40
Social Sciences,Economics,1,74,30
Social Sciences,Business,1,74,7
Social Sciences,Finance,1,74,33
Social Sciences,Data Mining,1,74,19
Social Sciences,Data Analysis,1,74,16
Social Sciences,Harvard Business Review,1,74,36
Social Sciences,The Data Incubator,1,74,82
Social Sciences,Datalogy,1,74,24
Social Sciences,Computer Science,1,74,13
Social Sciences,Peter Naur,1,74,62
Social Sciences,University Of Michigan,1,74,84
Social Sciences,Prasanta Chandra Mahalanobis,1,74,64
Social Sciences,Indian Statistical Institute,1,74,41
Social Sciences,Dj Patil,1,74,28
Social Sciences,Jeff Hammerbacher,1,74,48
Social Sciences,Statistics,1,74,81
Social Sciences,Forbes,1,74,34
Social Sciences,Buzzword,1,74,9
Social Sciences,Business Analytics,1,74,8
Social Sciences,American Statistical Association,1,74,0
Social Sciences,Nate Silver,1,74,59
Social Sciences,List Of Statistical Packages,1,74,52
Social Sciences,Digital Object Identifier,1,74,27
Social Sciences,Forbes,1,74,34
Social Sciences,International Standard Book Number,1,74,47
Social Sciences,International Standard Book Number,1,74,47
Social Sciences,Data Science,1,74,20
Social Sciences,Data Science,1,74,20
Social Sciences,Main Page,1,74,55
Social Sciences,Main Page,1,74,55
Health Care,Information Science,1,37,45
Health Care,Statistics,1,37,81
Health Care,Data Visualization,1,37,21
Health Care,Exploratory Data Analysis,1,37,32
Health Care,Information Design,1,37,44
Health Care,Interactive Data Visualization,1,37,46
Health Care,Descriptive Statistics,1,37,25
Health Care,Statistical Inference,1,37,78
Health Care,Statistical Graphics,1,37,77
Health Care,Data Analysis,1,37,16
Health Care,Infographic,1,37,42
Health Care,Edward Tufte,1,37,31
Health Care,Hadley Wickham,1,37,35
Health Care,Drew Conway,1,37,29
Health Care,Line Chart,1,37,51
Health Care,Bar Chart,1,37,3
Health Care,Histogram,1,37,39
Health Care,Scatterplot,1,37,70
Health Care,Boxplot,1,37,6
Health Care,Pareto Chart,1,37,60
Health Care,Pie Chart,1,37,63
Health Care,Area Chart,1,37,1
Health Care,Control Chart,1,37,14
Health Care,Run Chart,1,37,69
Health Care,Cartogram,1,37,10
Health Care,Small Multiple,1,37,73
Health Care,Sparkline,1,37,75
Health Care,Data,1,37,15
Health Care,Information,1,37,43
Health Care,Big Data,1,37,4
Health Care,Database,1,37,23
Health Care,Chartjunk,1,37,11
Health Care,Visual Perception,1,37,85
Health Care,Regression Analysis,1,37,67
Health Care,Statistical Model,1,37,80
Health Care,Misleading Graph,1,37,58
Health Care,Knowledge,1,37,49
Health Care,Data,1,37,15
Health Care,Statistics,1,37,81
Health Care,Data Mining,1,37,19
Health Care,Predictive Analytics,1,37,65
Health Care,Knowledge Discovery In Databases,1,37,50
Health Care,Mathematics,1,37,56
Health Care,Statistics,1,37,81
Health Care,Information Science,1,37,45
Health Care,Computer Science,1,37,13
Health Care,Signal Processing,1,37,72
Health Care,Probability Models,1,37,66
Health Care,Machine Learning,1,37,53
Health Care,Statistical Learning Theory,1,37,79
Health Care,Data Mining,1,37,19
Health Care,Database,1,37,23
Health Care,Data Engineering,1,37,18
Health Care,Pattern Recognition And Learning,1,37,61
Health Care,Data Visualization,1,37,21
Health Care,Predictive Analytics,1,37,65
Health Care,Uncertainty Modeling,1,37,83
Health Care,Data Warehousing,1,37,22
Health Care,Data Compression,1,37,17
Health Care,Computer Programming,1,37,12
Health Care,Artificial Intelligence,1,37,2
Health Care,High Performance Computing,1,37,38
Health Care,Big Data,1,37,4
Health Care,Machine Learning,1,37,53
Health Care,Machine Translation,1,37,54
Health Care,Speech Recognition,1,37,76
Health Care,Robotics,1,37,68
Health Care,Search Engines,1,37,71
Health Care,Digital Economy,1,37,26
Health Care,Biological Sciences,1,37,5
Health Care,Medical Informatics,1,37,57
Health Care,Health Care,1,37,37
Health Care,Social Sciences,1,37,74
Health Care,Humanities,1,37,40
Health Care,Economics,1,37,30
Health Care,Business,1,37,7
Health Care,Finance,1,37,33
Health Care,Data Mining,1,37,19
Health Care,Data Analysis,1,37,16
Health Care,Harvard Business Review,1,37,36
Health Care,The Data Incubator,1,37,82
Health Care,Datalogy,1,37,24
Health Care,Computer Science,1,37,13
Health Care,Peter Naur,1,37,62
Health Care,University Of Michigan,1,37,84
Health Care,Prasanta Chandra Mahalanobis,1,37,64
Health Care,Indian Statistical Institute,1,37,41
Health Care,Dj Patil,1,37,28
Health Care,Jeff Hammerbacher,1,37,48
Health Care,Statistics,1,37,81
Health Care,Forbes,1,37,34
Health Care,Buzzword,1,37,9
Health Care,Business Analytics,1,37,8
Health Care,American Statistical Association,1,37,0
Health Care,Nate Silver,1,37,59
Health Care,List Of Statistical Packages,1,37,52
Health Care,Digital Object Identifier,1,37,27
Health Care,Forbes,1,37,34
Health Care,International Standard Book Number,1,37,47
Health Care,International Standard Book Number,1,37,47
Health Care,Data Science,1,37,20
Health Care,Data Science,1,37,20
Health Care,Main Page,1,37,55
Health Care,Main Page,1,37,55
Medical Informatics,Information Science,1,57,45
Medical Informatics,Statistics,1,57,81
Medical Informatics,Data Visualization,1,57,21
Medical Informatics,Exploratory Data Analysis,1,57,32
Medical Informatics,Information Design,1,57,44
Medical Informatics,Interactive Data Visualization,1,57,46
Medical Informatics,Descriptive Statistics,1,57,25
Medical Informatics,Statistical Inference,1,57,78
Medical Informatics,Statistical Graphics,1,57,77
Medical Informatics,Data Analysis,1,57,16
Medical Informatics,Infographic,1,57,42
Medical Informatics,Edward Tufte,1,57,31
Medical Informatics,Hadley Wickham,1,57,35
Medical Informatics,Drew Conway,1,57,29
Medical Informatics,Line Chart,1,57,51
Medical Informatics,Bar Chart,1,57,3
Medical Informatics,Histogram,1,57,39
Medical Informatics,Scatterplot,1,57,70
Medical Informatics,Boxplot,1,57,6
Medical Informatics,Pareto Chart,1,57,60
Medical Informatics,Pie Chart,1,57,63
Medical Informatics,Area Chart,1,57,1
Medical Informatics,Control Chart,1,57,14
Medical Informatics,Run Chart,1,57,69
Medical Informatics,Cartogram,1,57,10
Medical Informatics,Small Multiple,1,57,73
Medical Informatics,Sparkline,1,57,75
Medical Informatics,Data,1,57,15
Medical Informatics,Information,1,57,43
Medical Informatics,Big Data,1,57,4
Medical Informatics,Database,1,57,23
Medical Informatics,Chartjunk,1,57,11
Medical Informatics,Visual Perception,1,57,85
Medical Informatics,Regression Analysis,1,57,67
Medical Informatics,Statistical Model,1,57,80
Medical Informatics,Misleading Graph,1,57,58
Medical Informatics,Knowledge,1,57,49
Medical Informatics,Data,1,57,15
Medical Informatics,Statistics,1,57,81
Medical Informatics,Data Mining,1,57,19
Medical Informatics,Predictive Analytics,1,57,65
Medical Informatics,Knowledge Discovery In Databases,1,57,50
Medical Informatics,Mathematics,1,57,56
Medical Informatics,Statistics,1,57,81
Medical Informatics,Information Science,1,57,45
Medical Informatics,Computer Science,1,57,13
Medical Informatics,Signal Processing,1,57,72
Medical Informatics,Probability Models,1,57,66
Medical Informatics,Machine Learning,1,57,53
Medical Informatics,Statistical Learning Theory,1,57,79
Medical Informatics,Data Mining,1,57,19
Medical Informatics,Database,1,57,23
Medical Informatics,Data Engineering,1,57,18
Medical Informatics,Pattern Recognition And Learning,1,57,61
Medical Informatics,Data Visualization,1,57,21
Medical Informatics,Predictive Analytics,1,57,65
Medical Informatics,Uncertainty Modeling,1,57,83
Medical Informatics,Data Warehousing,1,57,22
Medical Informatics,Data Compression,1,57,17
Medical Informatics,Computer Programming,1,57,12
Medical Informatics,Artificial Intelligence,1,57,2
Medical Informatics,High Performance Computing,1,57,38
Medical Informatics,Big Data,1,57,4
Medical Informatics,Machine Learning,1,57,53
Medical Informatics,Machine Translation,1,57,54
Medical Informatics,Speech Recognition,1,57,76
Medical Informatics,Robotics,1,57,68
Medical Informatics,Search Engines,1,57,71
Medical Informatics,Digital Economy,1,57,26
Medical Informatics,Biological Sciences,1,57,5
Medical Informatics,Medical Informatics,1,57,57
Medical Informatics,Health Care,1,57,37
Medical Informatics,Social Sciences,1,57,74
Medical Informatics,Humanities,1,57,40
Medical Informatics,Economics,1,57,30
Medical Informatics,Business,1,57,7
Medical Informatics,Finance,1,57,33
Medical Informatics,Data Mining,1,57,19
Medical Informatics,Data Analysis,1,57,16
Medical Informatics,Harvard Business Review,1,57,36
Medical Informatics,The Data Incubator,1,57,82
